Ano,PIB per capita (US$),Apoio Social,Expectativa de vida,Liberdade de escolhas,Generosidade,Percepções de corrupção,Afeto Positivo,Afeto Negativo,Confiança no governo nacional,Índice Real,LR Previsto,RF Previsto,XGB Previsto,País
2019,8.214752197,0.624768078,4.028916770422777,0.686451972,-0.056287225,0.74058944,0.594482303,0.40504083,0.541197777,5.212622643,4.283493327854268,4.916058942453336,5.0815682,Congo (Brazzaville)
2007,10.64175797,0.891524911,4.120661845701812,0.622070193,0.003790664,0.4860665499999999,0.718202651,0.23154743,0.4937423048184345,7.266694069,6.420713067097132,6.457539888993338,6.6769896,Saudi Arabia
2022,7.645281792,0.641625226,4.021773855767194,0.817642868,-0.019203309,0.745646715,0.655434608,0.407665402,0.5398145119333333,4.210547924,4.316419918500461,4.253391910343331,4.3408113,Mali
2020,8.718341827,0.616411507,4.104294867827743,0.906415939,0.071107663,0.780127108,0.686477244,0.383293122,0.798643291,4.223865509,4.779965645909776,4.6343807362800025,4.4174366,India
2017,9.110595703,0.8263425006249999,4.175924525712219,0.894638504357143,-0.0134767855625,0.7799897743846155,0.6174444934,0.209997343875,0.848363041875,5.175278664,5.177358578628908,5.244068166533341,5.255501,Vietnam
2014,9.126399994,0.725150704,4.107918677152211,0.646006584,0.004878337,0.726008117,0.538857281,0.563631117,0.512633264,4.541502476,4.8764950393263256,4.689920090979999,4.753184,Iraq
2006,7.929926872,0.760252059,4.0163830207523885,0.735723555,-0.056021299,0.805329144,0.687083721,0.224989697,0.371702313,4.417352676,4.8406182095135915,4.430304701336671,4.3094745,Senegal
2022,10.72598648,0.81003511,4.303051106996572,0.723479927,0.00342142,0.747344434,0.584980786,0.232855499,0.3117792111875,5.950013638,6.033572321643776,6.094325318216675,6.095261,South Korea
2018,9.043848038,0.827159464,4.145512873024528,0.863246858,-0.094124205,0.786044598,0.705477774,0.387468874,0.399588227,5.915734291,5.56765775990524,5.738047859643338,5.844925,Bolivia
2021,7.659465313,0.573393524,4.014579621370566,0.672789276,-0.000230506,0.90156728,0.639572978,0.438466877,0.499018282,4.11309576,3.93517842807036,3.7301974876266644,3.7279491,Mali
2012,8.013453484,0.605528593,4.088996961089875,0.955595791,0.244801208,0.890136123,0.713434279,0.351858586,0.82517308,3.898706913,4.607540819452076,4.070734658160001,4.138296,Cambodia
2008,8.629970551,0.798442245,4.118711911188287,0.860842586,0.08057484,0.816584587,0.773812234,0.384014696,0.566654027,4.589065075,5.502907828564785,5.195124602310006,5.2096763,Philippines
2013,7.423007488,0.749632955,4.055257186685631,0.904272258,-0.027295494,0.117165409,0.727639854,0.167348459,0.969534508,3.466387749,4.993767952959384,3.6430799108699996,3.5854774,Rwanda
2019,11.36999321,0.943726361,4.264087315290207,0.892458677,0.068902165,0.372803569,0.758422494,0.223299861,0.581215978,7.254841328,7.221978468928439,7.142525984453337,7.0845184,Ireland
2013,9.348740578,0.766827762,4.204692619390966,0.39034158,0.041170698,0.969836235,0.489300579,0.314516038,0.1134464,5.123664379,4.848941603541931,4.8892434755966585,5.0092387,Bosnia and Herzegovina
2017,9.428893089,0.830123365,4.2362780802365805,0.826552153,-0.157149538,0.895384133,0.767763197,0.393873721,0.254595339,5.710936546,5.913197268056335,5.768380808779997,5.7714653,Peru
2016,9.573143005,0.768302798,3.971706021908679,0.851694882,-0.243528172,0.729171813,0.657055497,0.251836598,0.803130805,3.498936653,5.1081351870059954,3.904379449776667,3.9011395,Botswana
2016,9.691885948,0.894894958,4.197577839862626,0.614370823,-0.071555763,0.889765203,0.492267966,0.298126608,0.450123101,5.752754688,5.195680011967875,5.3509594344866755,5.368051,Serbia
2012,8.846538544,0.775008678,4.169142828901059,0.856053472,-0.128692746,0.814884901,0.546053529,0.221355975,0.856453717,5.53456974,4.757461637650831,4.978369310713339,4.888057,Vietnam
2015,7.630509377,0.830189168,3.970291913552122,0.633753538,-0.066475324,0.800046742,0.695829928,0.243003011,0.572915018,4.582098484,4.4881102306614995,3.9139917190366638,3.550993,Mali
2010,8.464909554,0.854824424,4.055257186685631,0.648155332,-0.070116132,0.736897171,0.589273751,0.220789164,0.4937423048184345,4.435159683,4.890982318713645,4.5209816129966685,4.5648017,Sudan
2007,8.823967934,0.810852408,4.188441857840293,0.8483982140909091,-0.178882852,0.737993370973274,0.663977444,0.158613518,0.4937423048184345,4.86286211,5.425846727558364,4.973032878256673,5.0987453,China
2009,7.313473701,0.805780947,3.784189633918261,0.411089182,-0.061251741,0.930817783,0.660172701,0.218418732,0.285287261,4.055914402,3.9973443819260375,3.8554832570399973,3.7179358,Zimbabwe
2014,11.38072586,0.822033048,4.290733330212699,0.834887624,0.149434522,0.132603154,0.774240196,0.180232763,0.843872547,7.062364578,7.106497608557021,6.638827912076669,6.3826847,Singapore
2016,9.652217865,0.871212244,4.182050142641207,0.706179321,0.075623147,0.869719028,0.587329805,0.292294681,0.256954134,5.34574604,5.620997346430098,5.471543690363338,5.5202293,North Macedonia
2015,8.552596092,0.772375524,4.115779830544123,0.534057677,-0.097825289,0.848082721,0.829365373,0.31076616,0.296962649,4.845436573,5.233905357888851,5.365333769303336,5.1417074,Honduras
2022,7.585588455153846,0.228217229,4.005057871395335,0.368377149,0.0597985965384615,0.733197868,0.205867782,0.575511873,0.3820145564615384,1.2812711,2.2728675473020434,2.847484870649999,3.1516645,Afghanistan
2014,11.04116249,0.941161931,4.262679877041316,0.956316173,0.175213441,0.404825836,0.802207887,0.194354936,0.699690521,7.444470882,7.223825869033028,7.5204561566600026,7.429579,Norway
2009,7.860245228,0.818258047,4.071758060992196,0.937233329,0.15098305,0.96477896,0.691364467,0.187686995,0.902666688,4.110625744,4.717078844832285,3.9347000845299993,4.14344,Cambodia
2022,11.18412018,0.880787432,4.2918283458255,0.848361075,0.128131226,0.234620094,0.710059524,0.179944366,0.770718,6.883844376,6.879031548050795,6.7001273314733325,6.826675,Switzerland
2015,11.53245354,0.8633251190000001,4.195697079524557,0.8980043329999999,0.1198649444999999,0.183798134,0.6721056306666666,0.3026852806666666,0.888471901,6.374529362,6.908290838411819,6.656167441933321,6.6878805,Qatar
2012,10.63348961,0.86948663,4.266896370197248,0.570094943,0.109010942,0.908323646,0.651434124,0.387652248,0.280694604,5.839313984,6.11993534239755,6.74285175484332,6.539459,Italy
2021,10.6972084,0.810740769,4.29932416368257,0.717086375,-0.031413686,0.685114563,0.566271067,0.22117126,0.433829188,6.112745285,5.937161977575547,6.026956119493343,6.2152514,South Korea
2015,9.384984016,0.855889201,4.212127597878484,0.800870478,-0.117104702,0.665827513,0.816486955,0.322946101,0.522347212,5.964075089,6.035334474528211,6.112244432870004,6.3221474,Ecuador
2013,11.63559151,0.916683257,4.264087315290207,0.789655447,-0.063244693,0.300811768,0.60076052,0.184799984,0.736690223,7.130809307,6.8019520164978875,6.550233060516659,6.627325,Luxembourg
2006,11.06919479,0.951352119,4.264930914231023,0.91895771,0.284541279,0.407931417,0.742093623,0.211929336,0.631593525,7.473252773,7.263673145752167,7.391518913879995,7.385116,Switzerland
2014,8.533008575,0.790214539,4.119037174812473,0.695982575,0.014047259,0.834350109,0.794057786,0.299388498,0.329523891,5.055726051,5.382061004054767,5.066600368740011,5.0930347,Honduras
2016,10.60459614,0.930369377,4.267597322479257,0.916023612,0.340884507,0.696494639,0.644831896,0.355443776,0.618818283,6.590842247,6.522209124557252,6.611791621706664,6.515641,Malta
2008,9.384228706,0.850137472,4.172539367421213,0.848116636,-0.047724124,0.72759831,0.653890312,0.329416394,0.538045287,4.84230566,5.719422144197859,5.497564117070002,5.617208,Dominican Republic
2014,10.18445492,0.923642278,4.216857132126569,0.875357091,-0.067119926,0.897741735,0.681014657,0.222643748,0.252522856,5.750282288,6.273834848889637,6.234237984063334,6.215537,Poland
2011,8.944543839,0.731277883,4.162314707658565,0.747246385,-0.129943877,0.706552804,0.830042779,0.336321533,0.490076542,4.741294861,5.58913681375131,5.843555355036665,6.169715,El Salvador
2014,9.315420151,0.943436682,4.085640113858262,0.752354145,0.142303243,0.908596814,0.511573672,0.170421317,0.337257385,4.824834824,5.349634766226393,5.077403899639995,5.247406,Mongolia
2018,7.384089947,0.649638355,3.953164919392718,0.716484487,0.096171036,0.855733216,0.533417523,0.466266662,0.779726207,4.305683136,3.6319805199812105,3.9574406392166726,3.8939383,Sierra Leone
2009,9.796974182,0.736411929,4.17960435015823,0.664733827,0.06963098,0.937024593,0.471758723,0.401288748,0.371836841,5.205998898,5.090374916559449,4.799143981916677,4.872005,Lebanon
2009,10.82205677,0.93889159,4.236711807990086,0.949335575,0.259391248,0.205769762,0.781798959,0.233584777,0.626578152,7.683358669,7.36192357904352,7.550617450063341,7.481375,Denmark
2010,10.55595398,0.822123706,4.25985904377877,0.755362809,0.0680959,0.833427012,0.699333131,0.295705855,0.452459902,6.386546135,6.219888442848552,6.286891962643338,6.385912,Cyprus
2018,9.769048691,0.861986339,4.155753178438518,0.866641581,-0.152807519,0.76227355,0.719369948,0.291403025,0.42177102,5.433215618,5.938012777791078,6.063599438683337,5.963396,Dominican Republic
2019,10.6628685,0.83840245,4.275276286006556,0.709478855,-0.086302891,0.865528047,0.568893611,0.327960074,0.221925855,6.445416927,5.959043068111345,6.013037352530005,6.06668,Italy
2012,9.479447365,0.879158199,4.157632272828482,0.840129375,-0.064213857,0.727300286,0.724792302,0.297043145,0.43158412,4.753311157,5.962772317737512,5.982134358143338,6.043724,Dominican Republic
2009,10.8878336,0.911793768,4.200504776335863,0.830683827,0.196252614,0.665393829,0.75276643,0.2616615,0.503047287,7.158032417,6.80825576926984,7.036736342060009,7.106677,United States
2013,9.474287987,0.896510422,4.14567118701252,0.568715692,-0.222087637,0.937324286,0.571862519,0.224595502,0.189184397,4.710802555,5.299930579986851,5.247432823136667,5.312845,Ukraine
2012,8.123253822,0.74283731,3.921577209120438,0.766064227,-0.038270786,0.898028791,0.616639733,0.284447879,0.533314586,4.244634151,4.429057323317943,4.5176100055433315,4.603098,Cameroon
2013,10.07410812,0.889009714,4.130355011963784,0.781591058,-0.232905626,0.819989383,0.629011273,0.164444029,0.662005246,5.835483074,5.603653777893106,5.701465067863326,5.6115475,Kazakhstan
2021,10.89898014,0.862975955,4.264790346039726,0.794845939,0.159445032,0.500808597,0.721865237,0.259080172,0.61045897,7.079640865,6.600221934706953,6.760163936500002,6.8437004,Austria
2012,9.624428749,0.906098127,4.211534815995793,0.846932828,0.377990574,0.908612072,0.732703328,0.137503058,0.702815235,6.300235271,5.9531832013617,5.922709998333337,6.003439,Thailand
2009,10.71381187,0.904143453,4.170688161854524,0.895931423,0.032867864,0.506103933,0.707422376,0.421889484,0.4937423048184345,5.700523376,6.756866261314531,6.756024556126662,6.3497562,Bahrain
2018,9.359485626,0.851345003,4.223177434065069,0.869363725,-0.102550164,0.830743194,0.817419887,0.328171045,0.402085185,6.128010273,6.0147432718970695,6.086857207646673,6.174876,Ecuador
2017,5.943209171,0.895879328,4.170533700579648,0.635505021,0.054433815,0.843969226,0.697486162,0.362984866,0.241123602,5.070750713,4.358552806293652,4.949735077976674,4.8566637,Venezuela
2017,10.58478832,0.903158188,4.274580591230671,0.755560756,-0.0361076,0.791268766,0.601178527,0.302387655,0.269585967,6.230173111,6.226975443324587,6.404994530779998,6.6684237,Spain
2019,9.727708817,0.814638495,4.191168723710893,0.724710405,0.019857395,0.922597229,0.515054047,0.303605884,0.265988678,5.015485287,5.314801879732897,5.210986007056671,5.200352,North Macedonia
2021,9.271267891,0.799493909,4.182050142641207,0.896800399,0.106941305,0.797787547,0.650598168,0.28043741,0.848363041875,5.540249825,5.266259718042541,5.234260752930005,5.18159,Vietnam
2010,8.474308968,0.802938998,4.131961413594371,0.645528495,0.104215398,0.81994009,0.745393693,0.259946257,0.302966446,5.866131306,5.342606403852752,5.426705238056672,5.431047,Honduras
2014,9.606963158,0.799433351,4.140273489175766,0.732772946,-0.211433947,0.65384531,0.502086222,0.219982117,0.778209925,5.25153017,4.999338120555105,5.191024011086681,5.0591006,Azerbaijan
2005,10.66205788,0.96789217,4.245634053464601,0.9349733,0.2602508146666666,0.390415937,0.769770324,0.23801209,0.532063305,7.340688229,7.275855878756726,7.219471998113337,7.314092,Australia
2017,11.26124382,0.943481982,4.261270455117772,0.905341148,0.212120265,0.33708474,0.771208107,0.212784126,0.603799641,7.060155392,7.303207524220678,7.226317710900007,7.217006,Ireland
2011,9.947520256,0.770422995,4.181744803816311,0.840359092,-0.018508431,0.841504574,0.785432994,0.154874966,0.785984397,5.786367416,5.779676310960815,6.579637522723336,5.8520155,Malaysia
2016,8.938013077,0.821298718,4.125923963102513,0.907595754,-0.073148958,0.791962206,0.807433665,0.290232718,0.771626711,5.430832863,5.51755473164352,5.684423322693343,5.698706,Philippines
2013,9.265080452,0.647967458,4.1978032844166,0.536287725,-0.211687595,0.886026919,0.434686065,0.23915638,0.320763677,5.245604992,4.4391795926338276,4.514140850643327,4.512666,Tunisia
2015,10.25811291,0.88261503,4.223909811232673,0.846669197,-0.011002043,0.809942901,0.777305126,0.263825864,0.375584841,6.605550289,6.419230769658871,6.583941885633341,6.636691,Panama
2017,11.65256405,0.905435503,4.270396548629992,0.90282172,0.037715722,0.330173582,0.72573179,0.184467003,0.73892206,7.061380863,7.1432190275430045,6.996486700316663,6.882352,Luxembourg
2016,10.88699055,0.845222056,4.250992165710717,0.840967178,-0.077913791,0.512453802,0.642740011,0.314922988,0.799622059,5.947194576,6.2558635374924485,6.140826074366662,6.0358825,Kuwait
2021,10.42207718,0.947892129,4.212127597878484,0.727489948,-0.044104263,0.831555367,0.668148637,0.191949174,0.416566133,6.226647854,6.107075767280346,6.340169358306671,6.356405,Hungary
2016,10.45889568,0.934487343,4.250992165710717,0.903551102,-0.05846896,0.838474393,0.597172439,0.271624178,0.249845102,5.936821461,6.319551303242708,6.158550852059995,6.1054373,Slovenia
2014,7.020313263,0.752533853,3.9826678422021,0.687634289,-0.046983983,0.60472846,0.628695428,0.20466128,0.579107881,4.180943489,4.191403212359074,4.0804473209,4.0482926,Niger
2012,8.934686661,0.802148998,4.105284499787635,0.865472019,0.01753778,0.820923984,0.808444262,0.349404961,0.502455831,5.855717182,5.668388246512173,5.62595907217667,5.5663695,Guatemala
2021,10.79452896,0.97028929,4.264790346039726,0.96318984,-0.037466645,0.191753656,0.75161171,0.175448626,0.713731229,7.794377804,7.086570221958025,7.759325327779991,7.742075,Finland
2017,10.04789066,0.91380167,4.212127597878484,0.897851646,-0.10079544,0.626581967,0.742276073,0.280323356,0.413032115,6.336009979,6.427281265322851,6.381439979973323,6.406125,Uruguay
2012,7.252150536,0.658794284,4.0310497063455255,0.776308239,-0.043731738,0.7319249907777778,0.555734932,0.137166128,0.771722778875,4.561168671,3.8641385534761934,4.111568623386671,4.310052,Ethiopia
2009,7.998597145,0.629426777,4.038831822693533,0.507845283,-0.078846201,0.838115692,0.626087248,0.167317495,0.318495363,3.47602725,4.258230129089915,4.083560091673334,4.005752,Comoros
2018,10.43531322,0.887113273,4.260917762047916,0.877404213,-0.265426725,0.87972784,0.645731986,0.317994744,0.520630658,5.919822693,5.999044495086048,6.08067129613999,6.103949,Portugal
2013,9.14868927,0.793760836,4.1248737771179,0.780690789,0.373507231,0.972668588,0.777257264,0.249146357,0.683505118,5.292237759,5.465373738473881,5.2159277328266676,5.2625585,Indonesia
2009,8.163739204,0.667008698,3.8897774277691695,0.759862185,-0.152185246,0.902262032,0.554681003,0.186183736,0.423931181,4.197181702,4.187109020151215,4.412866065480004,4.466358,Ivory Coast
2022,10.87826824,0.922732711,4.263383897470624,0.889889002,0.096943997,0.48338443,0.718479693,0.234773248,0.4356184686428572,6.856874466,6.883155293666171,7.049784256653337,7.0799994,Belgium
2017,9.208023071,0.695109367,4.123093975508087,0.627722025,0.003338003,0.757108808,0.48701793,0.59053874,0.424050778,4.462399006,4.743100773866159,4.413435217663333,4.420064,Iraq
2013,9.370764732,0.559165776,4.158883083359672,0.722127616,-0.257166564,0.348713607,0.467081726,0.199907079,0.633562744,4.348920822,4.742218860090816,4.3496206292100075,4.452155,Georgia
2017,9.253032684,0.792087257,4.148217778724045,0.857676744,0.114815354,0.92519182,0.616912186,0.185879096,0.298196137,6.149199963,5.411619455091346,5.590911215143337,5.5985,Kosovo
2012,10.39248085,0.924753785,4.24161443262572,0.904386282,-0.023311013,0.890754104,0.598477244,0.283989847,0.238065988,6.062891006,6.292752761063749,5.940938100830005,5.878135,Slovenia
2017,9.54326725,0.870313287,4.010056773442032,0.787427902,-0.138549432,0.864781916,0.708703458,0.268175244,0.423274219,4.513655186,5.548762567343729,4.826884199076674,5.165988,South Africa
2018,9.689579964,0.84891516,4.188138464725457,0.744800925,-0.045637872,0.909934342,0.511837602,0.298352867,0.396141589,5.239834785,5.278746916408199,5.2790799379833375,5.1869917,North Macedonia
2009,9.958084106,0.812449574,4.177766189067091,0.60582763,-0.200456828,0.96679461,0.544521034,0.270051271,0.231964737,5.367565155,5.35115597214722,4.874041393646672,4.9108934,Romania
2015,9.317831039,0.905524373,4.092676530663974,0.685510755,0.169322208,0.900218189,0.532772839,0.207652658,0.226754889,4.982719898,5.3556790169040465,4.99466304851,5.3006124,Mongolia
2011,10.43418026,0.91351074,4.216857132126569,0.787180007,-0.110400707,0.949787855,0.623200595,0.252808869,0.206286699,6.331490993,6.153290822822299,6.322811913586675,6.2401047,Czechia
2006,9.414028168,0.852453351,4.109561497987564,0.623814106,-0.262653708,0.929431498,0.551184297,0.249234051,0.15470925,4.803954124,5.264069551175892,5.209700442153331,4.9863267,Ukraine
2011,8.537691116,0.690877795,4.056642673923516,0.881633818,0.456965566,0.587321937,0.746239841,0.225278497,0.981803596,4.703749657,5.161015347295262,4.807711216679988,4.742493,Laos
2019,7.718692303,0.805487394,4.063885367795812,0.704376638,0.134901896,0.825612605,0.689078808,0.385220796,0.558205307,4.948051453,4.65770660286897,4.379138754233333,4.47718,Uganda
2013,10.85205364,0.924705446,4.262961480204324,0.918995857,0.30050984,0.504529953,0.764698267,0.23544322,0.542986929,7.406550407,7.087248907446019,7.28228382916,7.3535914,Netherlands
2014,6.906826973,0.822286069,3.9493188196516114,0.556099296,0.010331606,0.813676,0.519370258,0.304635078,0.31167382,4.414299965,3.9186251673125323,4.199551982186662,4.2798767,Congo (Kinshasa)
2019,7.704833031,0.754558086,4.000033854728881,0.67040509,-0.0361422,0.846340001,0.645860672,0.357764512,0.4787485,4.98799181,4.341690535168755,4.193630824156662,4.1922464,Mali
2020,8.958444595,0.781140387,4.127537554245337,0.932041705,-0.110944264,0.744283676,0.792735636,0.326889008,0.802727103,5.079585075,5.409882930956121,5.594537639550012,5.850164,Philippines
2022,9.637630463,0.800070286,4.200954297280359,0.570203483,0.211653218,0.766079903,0.521017969,0.465916991,0.6297374436153846,4.976995468,5.059220280695628,5.0272165553166674,4.7565136,Iran
2005,9.800280571,0.819936395,4.191168723710893,0.623114944,-0.1542498572,0.876998603,0.478679717,0.3721718032666666,0.4937423048184345,4.718733788,5.154482136664642,5.142804683153335,4.851048,Turkiye
2009,9.084740639,0.680006921,4.167594986167392,0.441412747,-0.215106979,0.881887496,0.479002982,0.411279917,0.37395224,4.177581787,4.429311430927827,4.477921887246658,4.5088983,Armenia
2015,8.010486603,0.70153451,4.063885367795812,0.719533265,-0.114150435,0.765490174,0.709879577,0.207667634,0.622598588,4.61700058,4.582807467839334,4.282670458120002,4.4238825,Senegal
2008,9.133691788,0.777106822,4.204394117530286,0.637672365,-0.069366053,0.89643985,0.701445818,0.353949875,0.173054844,5.129230976,5.521683613955881,5.309611070933337,5.218492,Peru
2014,8.531302452,0.621466637,4.073120954371087,0.809382915,-0.027680526,0.832141995,0.651042819,0.284582049,0.733619034,4.424379349,4.532986284561781,4.417890207786662,4.183789,India
2010,6.932192802,0.654964983,3.9493188196516114,0.817219734,-0.023482436,0.528980315,0.71503073,0.125837803,0.779490769,4.101016045,4.227603585345783,4.400733335766667,4.1485367,Niger
2014,10.92564297,0.8734112381999999,4.248495242049359,0.8158136129999999,-0.0554445907142857,0.512453802,0.698902893,0.2441187448,0.799622059,6.180138588,6.440726285089763,6.5494658342433265,6.590913,Kuwait
2012,9.104750633,0.826219797,4.123255878514448,0.602418542,-0.05239689,0.955484569,0.563796163,0.313725889,0.21462217,5.995712757,5.067319627293562,5.458930002843335,5.4995694,Moldova
2015,10.67696476,0.895719409,4.272490705067219,0.817036211,-0.14313674,0.640602052,0.740427256,0.215400279,0.328252703,6.357625008,6.668802006574483,6.5399347813500075,6.504702,France
2011,6.996473789,0.817624569,3.848443984782716,0.639206827,-0.026565693,0.718758941,0.565073431,0.243416056,0.629928231,4.971111774,3.9004071923078563,4.398901522946664,4.510612,Mozambique
2006,10.17208767,0.886789143,4.123579667742944,0.840088725,0.141344205,0.917428493,0.75001967,0.229044273,0.313278943,5.832188606,6.334461514820772,6.234393596629994,6.3245044,Trinidad and Tobago
2011,9.863549232,0.732914627,4.18143925501865,0.657106042,0.0004487,0.910560846,0.506424606,0.320167035,0.2250021574545454,5.187571526,5.24729117872144,4.934052046080008,4.8965545,Lebanon
2020,9.364500999,0.917789161,4.100989130271895,0.718491018,0.140477866,0.842827678,0.574730396,0.259983033,0.328301549,6.011364937,5.445949755654409,5.592250830373328,5.8369246,Mongolia
2018,8.534989357,0.740854204,3.990371985893676,0.789881051,-0.011638634,0.865602672,0.761656404,0.256469876,0.45174095,5.252288342,5.019871204302385,4.921766324833339,4.9830685,Nigeria
2010,7.538239956,0.830155492,3.953164919392718,0.800667286,-0.01694892,0.854991913,0.627986968,0.251241982,0.662705898,4.192882061,4.415420706337063,4.190174792536667,4.119966,Uganda
2009,8.890479088,0.833815634,4.091340048019589,0.643478751,0.193860427,0.754889369,0.813852191,0.239741579,0.339307934,6.451916218,5.744584902841593,5.773936256409984,5.6928244,Guatemala
2013,8.896345139,0.80273807,4.131961413594371,0.845931649,-0.068189763,0.811856568,0.721060872,0.410301536,0.433674455,5.767428875,5.4900118260893525,5.643867572130008,5.8069644,Bolivia
2007,9.365398407,0.847544849,4.176231763924013,0.886246681,-0.010273828,0.771574259,0.72255975,0.260098964,0.484912902,5.081305981,5.91432945168067,5.55372076589667,5.654068,Dominican Republic
2019,11.18139076,0.861533284,4.189654742026425,0.911419511,0.119297586,0.2991170386666666,0.730051637,0.283763289,0.4937423048184345,6.710782528,7.027529457948688,6.664533991813329,6.612218,United Arab Emirates
2018,7.16464138,0.738480449,3.9110225203097775,0.896621585,0.047143135,0.691220403,0.62029469,0.397278726,0.832037926,4.653713703,4.1044184264859815,4.6381903854966735,4.7519155,Mozambique
2006,9.189364433,0.910188437,4.165734596173453,0.671074986,-0.09399841,0.900686622,0.785477042,0.356847465,0.121483915,5.02419138,6.010650699230435,5.862857658090002,5.6828384,Ecuador
2015,7.540040016,0.478593409,3.992680922467741,0.771577239,-0.088980012,0.733261764,0.59704268,0.415780723,0.500700116,3.768301964,3.8657715321066988,3.4260684536966655,3.7332606,Togo
2011,8.502156258,0.637117505,3.9774361640213383,0.744807184,-0.13448514,0.832713723,0.601302743,0.28787604,0.468380183,4.509824276,4.463055949802685,4.1229840875433315,3.9527743,Congo (Brazzaville)
2013,9.763354301,0.735565186,4.196299321469958,0.502264977,-0.179485664,0.69337213,0.493074238,0.331081718,0.392235279,5.074341774,5.025021824860474,5.224152793903332,5.205331,Montenegro
2007,9.866742134,0.871497095,4.176845839903272,0.843627632,0.086885467,0.79905206,0.719230771,0.162261575,0.750705838,6.238904476,5.9298381376391465,5.887571800473336,5.963051,Malaysia
2017,9.455109596,0.637698293,4.234830924026191,0.74961102,-0.030505668,0.876134634,0.547240436,0.33388412,0.457737535,4.639548302,4.931474899954143,4.859708052470004,4.713788,Albania
2008,9.526556969,0.860013783,4.120012331225389,0.486626983,-0.270722479,0.929175198,0.544517279,0.185805932,0.159723967,5.172380447,5.150121699632365,5.095204203823328,5.145487,Ukraine
2010,8.910987854,0.756653905,4.165113656868072,0.669337869,-0.067398205,0.694180071,0.822752953,0.302185982,0.522518575,6.739911079,5.551411627850449,5.8751026319933315,6.192232,El Salvador
2015,8.477441788,0.856584549,4.154184574509044,0.813175857,0.197422013,0.857725024,0.658385754,0.173476428,0.58429265,4.905375957,5.180729541851898,5.241939839556671,5.0979185,Kyrgyzstan
2006,8.670664787,0.834279954,4.109233199839004,0.770134747,-0.045580111,0.794484198,0.708094001,0.431944966,0.536309421,5.373986244,5.3648143327566125,5.230902301383336,5.3110867,Bolivia
2012,10.09074974,0.901776373,4.1978032844166,0.747498393,-0.151319563,0.816546202,0.744064212,0.272219121,0.418255478,6.468387127,6.140587070460226,6.3342925453499985,6.4164195,Argentina
2017,10.82858467,0.921639085,4.252771842202109,0.856801987,0.05037817,0.543046057,0.713402271,0.233597696,0.449731916,6.928347588,6.7862616061033645,6.998174734123328,6.976326,Belgium
2019,8.548215866,0.617295742,4.041295368021564,0.684675574,0.114548564,0.775998056,0.488940775,0.424240083,0.511037052,4.442717552,4.240687823154802,4.8355395983633365,4.9964113,Pakistan
2012,10.42490005,0.91242677,4.218624998646479,0.739808738,-0.157697842,0.956799686,0.634971499,0.256508142,0.169811338,6.334149361,6.120246252989151,6.371969539433342,6.2063956,Czechia
2005,10.55191517,0.927711964,4.282206320524267,0.867779255,-0.1750711324666666,0.698929727,0.685981691,0.15315105,0.350331277,6.515817165,6.645083939867611,6.2901582224200085,6.521299,Japan
2021,8.378979683,0.712757587,4.125520204407836,0.965093315,0.015026662,0.84435308,0.759146988,0.391309649,0.7778089443333333,4.555141449,4.9857854648288615,4.725727355450001,4.6266108,Cambodia
2013,8.662359238,0.962780654,4.143452143628399,0.949539959,-0.040499594,0.433931798,0.686188698,0.130197287,0.9436735435,5.939986229,5.665618064457776,5.855358346333348,5.9814625,Uzbekistan
2018,7.783066273,0.775388479,3.9631912920025454,0.762674868,-0.05121934,0.844208658,0.657523572,0.211725846,0.550507784,3.616479874,4.431821459052914,3.9125029396466653,3.7373426,Zimbabwe
2022,8.28515625,0.753276348,4.129148484416793,0.844221771,0.153193608,0.760407746,0.472944528,0.341525853,0.49984362725,5.47417593,4.58148964639034,4.810400649760003,4.8844514,Nepal
2022,10.01140499,0.893329561,4.208417018481948,0.825188935,-0.127506226,0.810037434,0.724068344,0.284279197,0.381223673,6.260993481,6.0662866184316595,6.1172168192066545,6.1173363,Argentina
2017,9.434254646,0.697924912,4.197953590671323,0.613697052,-0.15228498,0.86468333,0.552406728,0.43714875,0.246900991,4.287736416,4.998623800115093,4.7983373928733295,4.778704,Armenia
2011,7.232430458,0.612736762,3.925136641612613,0.733463824,0.073304281,0.852994204,0.619638383,0.268474787,0.419558853,3.946062565,3.978162432990988,4.181820305226667,4.2553906,Malawi
2017,7.587156773,0.507805228,4.0109629670511655,0.716694415,-0.062541232,0.725519598,0.614387572,0.425824255,0.48495236,4.360805035,3.9463954081601216,3.6082481923066645,4.170554,Togo
2011,10.5345974,0.843654513,4.262116325036273,0.745468855,0.175204977,0.840676486,0.682390809,0.272299588,0.399997503,6.689608574,6.262375487932395,6.337927707016672,6.3887863,Cyprus
2015,9.441860199,0.517371595,4.162003163188127,0.639944971,-0.207956687,0.50241679,0.44771415,0.233192086,0.254327297,4.121940613,4.709192151783197,4.36961169715334,4.095459,Georgia
2012,6.980211735,0.700107574,3.9661323079603616,0.734430909,-0.064103708,0.777340889,0.582121611,0.141553044,0.534528375,3.798088312,3.903391038859654,4.03968170882,4.0269403,Niger
